sy_snum,sy_pnum,disc_year,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,ra,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,pl_name,hostname,discoverymethod,disc_facility,pl_bmassprov,st_spectype,st_metratio,rastr,decstr,pl_rade,log_pl_rade,planet_star_radius_ratio,log_orbital_period
1,2,2019,0,11.8482,0.0016,-0.0017,0.0,0.0974,0.0034,-0.0039,0.0,0.27,-0.21,0.0,0.306,0.024,-0.019,0.0,11.66,1.04,-1.06,0.0,0.0367,0.0033,-0.0033,0.0,0.36,0.05,-0.05,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,5494.0,27.0,-27.0,0.0,0.921637,0.047725,-0.01585,0.0,0.875,0.048,-0.048,0.0,0.04,0.02,-0.02,0.0,4.41,0.05,-0.05,0.0,46.9090081,-72.3219221,41.8316,0.0499,-0.0498,8.39,0.03,-0.03,6.647,0.02,-0.02,8.19184,0.000237,-0.000237,HD 20003 b,HD 20003,Radial Velocity,La Silla Observatory,Msini,G8 V,[Fe/H],03h07m38.16s,-72d19m18.92s,3.43,1.4883995840570443,3.7216387796930896,2.553203723708403
1,2,2019,0,33.9239,0.0239,-0.0266,0.0,0.1964,0.0068,-0.0078,0.0,0.27,-0.21,0.0,0.347,0.024,-0.019,0.0,14.44,1.47,-1.39,0.0,0.0454,0.0046,-0.0044,0.0,0.1,0.08,-0.07,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,5494.0,27.0,-27.0,0.0,0.921637,0.047725,-0.01585,0.0,0.875,0.048,-0.048,0.0,0.04,0.02,-0.02,0.0,4.41,0.05,-0.05,0.0,46.9090081,-72.3219221,41.8316,0.0499,-0.0498,8.39,0.03,-0.03,6.647,0.02,-0.02,8.19184,0.000237,-0.000237,HD 20003 c,HD 20003,Radial Velocity,La Silla Observatory,Msini,G8 V,[Fe/H],03h07m38.16s,-72d19m18.92s,3.89,1.5871923034867808,4.220750686007615,3.553171408584022
1,2,2010,0,606.3,3.8,-3.8,0.0,1.565,0.083,-0.083,0.0,0.27,-0.21,0.0,1.21,0.024,-0.019,0.0,508.21017,21.29461,-21.29461,0.0,1.599,0.067,-0.067,0.0,0.087,0.035,-0.035,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,4982.0,86.07499999999999,-86.93,0.0,4.92,0.051109,-0.05,0.0,1.39,0.048,-0.048,0.0,-0.15,0.04,-0.04,0.0,3.22,0.056,-0.073877,0.0,316.6664183,3.8033357,72.5922,0.24155,-0.24155,6.48605,0.023,-0.023,4.286,0.015,-0.015,6.23723,0.000654,-0.000654,HD 200964 b,HD 200964,Radial Velocity,Lick Observatory,Msini,G8 IV,[Fe/H],21h06m39.94s,+03d48m12.01s,13.5,2.6741486494265287,2.7439024390243905,6.40902290290353
1,2,2010,0,852.5,7.1,-7.1,0.0,1.96,0.1,-0.1,0.0,0.27,-0.21,0.0,1.22,0.024,-0.019,0.0,385.84562,22.88376,-22.88376,0.0,1.214,0.072,-0.072,0.0,0.243,0.047,-0.047,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,4982.0,86.07499999999999,-86.93,0.0,4.92,0.051109,-0.05,0.0,1.39,0.048,-0.048,0.0,-0.15,0.04,-0.04,0.0,3.22,0.056,-0.073877,0.0,316.6664183,3.8033357,72.5922,0.24155,-0.24155,6.48605,0.023,-0.023,4.286,0.015,-0.015,6.23723,0.000654,-0.000654,HD 200964 c,HD 200964,Radial Velocity,Lick Observatory,Msini,G8 IV,[Fe/H],21h06m39.94s,+03d48m12.01s,13.7,2.6878474937846906,2.7845528455284554,6.7493455422344955
2,1,2004,0,1260.0,11.0,-11.0,0.0,2.41,0.0019950000000000002,-0.002,0.0,0.27,-0.21,0.0,1.08,0.024,-0.019,0.0,5689.157,921.707,-572.094,0.0,17.9,2.9,-1.8,0.0,0.22,0.03,-0.03,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,5766.0,86.07499999999999,-86.93,0.0,1.04,0.01,-0.01,0.0,1.07,0.08,-0.08,0.0,0.3,0.1,-0.1,0.0,4.5,0.1,-0.1,0.0,318.7405221,-20.7897284,45.9665,0.1391,-0.1383,8.08,0.03,-0.03,6.485,0.023,-0.023,7.91051,0.000292,-0.000292,HD 202206 c,HD 202206,Radial Velocity,La Silla Observatory,Mass,G6 V,[Fe/H],21h14m57.73s,-20d47m23.02s,12.2,2.580216829592325,11.73076923076923,7.13966033596492
2,1,2019,0,3.308958,8.3e-05,-8.3e-05,0.0,0.05208,0.00064,-0.00068,0.0,0.582868,-0.67254,0.0,1.545,0.052,-0.06,0.0,323.23311,22.2481,-21.61244,0.0,1.017,0.07,-0.068,0.0,0.038,0.042,-0.027,0.0,3440.0,184.0,-191.0,0.0,2132.0,28.0,-30.0,0.0,0,6272.0,77.0,-71.0,0.0,2.591,0.078,-0.093,0.0,1.72,0.064,-0.066,0.0,0.3,0.06,-0.06,0.0,3.848,0.03,-0.027,0.0,319.6995877,-26.6163743,161.498,2.459,-2.388,8.324,0.002,-0.002,6.959,0.024,-0.024,8.22688,0.000735,-0.000735,HD 202772 A b,HD 202772 A,Transit,Transiting Exoplanet Survey Satellite (TESS),Mass,missing,[Fe/H],21h18m47.90s,-26d36m58.95s,17.317905,2.907878996811654,6.683869162485526,1.4606961115451216
1,1,2006,0,11.109275265,8.6275e-05,-8.7705e-05,0.0,487.1,1.8,-1.8,0.0,0.67253884,-0.44835923,0.0,1.29,0.06,-0.04,0.0,3496.112477,1271.313628,-953.485221,0.0,11.0,4.0,-3.0,0.0,0.0,0.049,-0.04,0.0,99.493,6.0,-5.314,0.0,1040.0,50.0,-50.0,0.0,0,5603.0,10.0,-8.0,0.0,0.856458,0.019367,-0.0256,0.0,0.94,0.129811,-0.121731,0.0,0.3,0.02,-0.01,0.0,4.64,0.03,-0.01,0.0,319.7432238,26.2305846,39.2503,0.0949,-0.0944,8.45,0.03,-0.03,6.653,0.023,-0.023,8.24663,0.000542,-0.000542,HD 203030 b,HD 203030,Imaging,Palomar Observatory,Mass,G8 V,[Fe/H],21h18m58.37s,+26d13m50.10s,14.4595851,2.738229205800451,16.883005471371625,2.4939717097791125
1,1,2022,0,0.926118,5e-05,-4.3e-05,0.0,0.018,0.0003,-0.0003,0.0,0.07,-0.07,0.0,0.15344839,0.00624499,-0.00624499,0.0,7.42,1.09,-1.09,0.0,0.02334593,0.00342952,-0.00342952,0.0,0.0,0.049,-0.04,0.0,3474.0,124.0,-124.0,0.0,2141.0,27.0,-27.0,0.0,0,5596.0,50.0,-50.0,0.0,1.13,0.02,-0.02,0.0,0.9,0.05,-0.05,0.0,-0.07,0.06,-0.06,0.0,4.4,0.07,-0.07,0.0,49.178124,15.6563542,63.6796,0.2863,-0.2838,8.76,0.012,-0.012,7.116,0.024,-0.024,8.59089,0.000272,-0.000272,HD 20329 b,HD 20329,Transit,Transiting Exoplanet Survey Satellite (TESS),Mass,missing,[Fe/H],03h16m42.75s,+15d39m22.88s,1.72,1.000631880307906,1.5221238938053099,0.6555065783735465
1,2,2022,0,512.5352,7.53525,-8.15674,0.0,1.771,0.056,-0.062,0.0,0.27,-0.21,0.0,1.17,0.024,-0.019,0.0,1106.04285636,187.20093172,-168.76688412,0.0,3.48,0.589,-0.531,0.0,0.732,0.049,-0.049,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,5174.32,23.92,-23.92,0.0,10.5852,0.051109,-0.05,0.0,2.817,0.271,-0.271,0.0,0.05,0.05,-0.05,0.0,4.453,0.056,-0.073877,0.0,320.561782,-16.8345229,61.7477,1.15455,-1.15455,4.28,0.03,-0.03,2.206,0.27,-0.27,4.05534,0.0033694,-0.0033694,HD 203387 b,HD 203387,Radial Velocity,Multiple Observatories,Msini,missing,[M/H],21h22m14.83s,-16d50m04.28s,13.1,2.6461747973841225,1.2375769942939197,6.241318576191572
1,2,2022,0,2481.07227,94.83313,-82.69122,0.0,5.067,0.204,-0.196,0.0,0.27,-0.21,0.0,1.13,0.024,-0.019,0.0,2378.9456264,1079.02744177,-702.40077947,0.0,7.485,3.395,-2.21,0.0,0.202,0.125,-0.101,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,5174.32,23.92,-23.92,0.0,10.5852,0.051109,-0.05,0.0,2.817,0.271,-0.271,0.0,0.05,0.05,-0.05,0.0,4.453,0.056,-0.073877,0.0,320.561782,-16.8345229,61.7477,1.15455,-1.15455,4.28,0.03,-0.03,2.206,0.27,-0.27,4.05534,0.0033694,-0.0033694,HD 203387 c,HD 203387,Radial Velocity,Multiple Observatories,Mass,missing,[M/H],21h22m14.83s,-16d50m04.28s,12.6,2.6100697927420065,1.1903412311529304,7.816849082987701
1,1,2002,0,1120.0,23.0,-23.0,0.0,2.2,0.06,-0.06,0.0,0.27,-0.21,0.0,1.14,0.024,-0.019,0.0,1999.1507,368.6828,-368.6828,0.0,6.29,1.16,-1.16,0.0,0.71,0.05,-0.05,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,5945.0,36.0,-36.0,0.0,1.19,0.03,-0.03,0.0,1.23,0.19,-0.19,0.0,0.3,0.083,-0.083,0.0,4.38,0.06,-0.06,0.0,6.0851069,-56.649988,85.6922,0.2048,-0.2038,9.0,0.03,-0.03,7.549,0.026,-0.026,8.85974,0.000182,-0.000182,HD 2039 b,HD 2039,Radial Velocity,Anglo-Australian Telescope,Msini,G2/G3 IV/V,[Fe/H],00h24m20.43s,-56d38m59.96s,12.7,2.617395832834079,10.672268907563025,7.02197642307216
1,3,2010,0,2041.11539,1.68088,-1.86675,0.0,3.185,0.13,-0.143,0.0,0.27,-0.21,0.0,1.15,0.024,-0.019,0.0,1466.7780983,409.99864503,-97.25549254,0.0,4.615,1.29,-0.306,0.0,0.1,0.003,-0.003,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,5767.0,17.0,-17.0,0.0,1.1,0.02,-0.02,0.0,1.03,0.132,-0.132,0.0,0.18,0.02,-0.02,0.0,4.37,0.01,-0.01,0.0,322.0510568,-21.7274194,47.7945,0.1455,-0.1446,7.99,0.03,-0.03,6.459,0.018,-0.018,7.83246,0.000329,-0.000329,HD 204313 b,HD 204313,Radial Velocity,La Silla Observatory,Mass,G5 V,[Fe/H],21h28m12.25s,-21d43m38.71s,12.9,2.631888840136646,11.727272727272727,7.621741505453247
1,3,2015,0,34.95875,0.0105,-0.01156,0.0,0.211,0.009,-0.01,0.0,0.27,-0.21,0.0,0.385,0.024,-0.019,0.0,17.16273398,1.58914204,-1.58914204,0.0,0.054,0.005,-0.005,0.0,0.059,0.051,-0.041,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,5767.0,17.0,-17.0,0.0,1.1,0.02,-0.02,0.0,1.03,0.132,-0.132,0.0,0.18,0.02,-0.02,0.0,4.37,0.01,-0.01,0.0,322.0510568,-21.7274194,47.7945,0.1455,-0.1446,7.99,0.03,-0.03,6.459,0.018,-0.018,7.83246,0.000329,-0.000329,HD 204313 c,HD 204313,Radial Velocity,La Silla Observatory,Msini,G5 V,[Fe/H],21h28m12.25s,-21d43m38.71s,4.31,1.6695918352538475,3.9181818181818175,3.5823724481538637
1,3,2022,0,7325.64666,399.88029,-369.05892,0.0,7.457,0.399,-0.427,0.0,0.27,-0.21,0.0,1.09,0.024,-0.019,0.0,4868.17771002,1554.18091023,-1647.30463348,0.0,15.317,4.89,-5.183,0.0,0.253,0.071,-0.065,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,5767.0,17.0,-17.0,0.0,1.1,0.02,-0.02,0.0,1.03,0.132,-0.132,0.0,0.18,0.02,-0.02,0.0,4.37,0.01,-0.01,0.0,322.0510568,-21.7274194,47.7945,0.1455,-0.1446,7.99,0.03,-0.03,6.459,0.018,-0.018,7.83246,0.000329,-0.000329,HD 204313 e,HD 204313,Radial Velocity,Multiple Observatories,Mass,G5 V,[Fe/H],21h28m12.25s,-21d43m38.71s,12.2,2.580216829592325,11.09090909090909,8.899273208621533
2,1,2011,0,1733.0,74.0,-74.0,0.0,2.55,0.08,-0.08,0.0,0.27,-0.21,0.0,0.903,0.024,-0.019,0.0,73.1009,9.5349,-9.5349,0.0,0.23,0.03,-0.03,0.0,0.37,0.08,-0.08,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,5026.0,29.0,-29.0,0.0,0.78,0.01,-0.01,0.0,0.58,0.08,-0.08,0.0,-0.19,0.083,-0.083,0.0,4.42,0.06,-0.06,0.0,323.0966714,-20.957957,28.7165,0.0612,-0.0609,8.45,0.03,-0.03,6.357,0.018,-0.018,8.19092,0.00037,-0.00037,HD 204941 b,HD 204941,Radial Velocity,La Silla Observatory,Msini,K1/2V,[Fe/H],21h32m23.20s,-20d57m28.65s,10.1,2.4069451083182885,12.948717948717947,7.458186157340487
1,1,2022,0,25.33798,0.0036,-0.00286,0.0,0.177,0.008,-0.009,0.0,0.27,-0.21,0.0,1.24,0.024,-0.019,0.0,124.58873554,12.39530787,-14.30227832,0.0,0.392,0.039,-0.045,0.0,0.145,0.075,-0.058,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,6133.55,129.37,-83.1,0.0,1.87741,0.068984,-0.081921,0.0,1.16,0.159,-0.159,0.0,0.02,0.083,-0.083,0.0,3.95541,0.093095,-0.062907,0.0,323.9186227,-59.6933144,86.6159,0.387,-0.3836,7.84,0.03,-0.03,6.457,0.02,-0.02,7.71934,0.00067,-0.00067,HD 205158 b,HD 205158,Radial Velocity,Multiple Observatories,Msini,missing,missing,21h35m40.47s,-59d41m35.93s,13.9,2.7013612129514133,7.4038169605999755,3.271012003928639
1,1,2008,0,279.8,0.1,-0.1,0.0,0.896,0.019,-0.015,0.0,0.27,-0.21,0.0,1.21,0.024,-0.019,0.0,435.41,22.25,-28.6,0.0,1.37,0.07,-0.09,0.0,0.27,0.07,-0.07,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,6176.0,30.0,-30.0,0.0,1.33,0.1,-0.1,0.0,1.22,0.08,-0.06,0.0,0.19,0.04,-0.04,0.0,4.29,0.06,-0.05,0.0,324.5351273,-31.7378373,92.5087,0.8954,-0.8787,8.56,0.03,-0.03,7.299,0.026,-0.026,8.41991,0.000261,-0.000261,HD 205739 b,HD 205739,Radial Velocity,Las Campanas Observatory,Msini,F7 V,[Fe/H],21h38m08.43s,-31d44m16.21s,13.6,2.681021528714291,10.225563909774435,5.637642672151656
1,1,2019,0,96.045,0.317,-0.317,0.0,0.461,0.009,-0.009,0.0,0.27,-0.21,0.0,0.577,0.024,-0.019,0.0,34.2,7.1,-7.1,0.0,0.10760469,0.02233899,-0.02233899,0.0,0.23,0.11,-0.11,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,5635.0,82.0,-99.0,0.0,2.221489,0.080309,-0.063458,0.0,1.42,0.08,-0.08,0.0,0.02,0.083,-0.083,0.0,3.7475,0.097451,-0.05364,0.0,325.5917768,-50.0935884,75.2363,0.1995,-0.1985,7.62,0.03,-0.03,5.979,0.02,-0.02,7.44849,0.000199,-0.000199,HD 206255 b,HD 206255,Radial Velocity,Las Campanas Observatory,Msini,G5 IV/V,missing,21h42m22.03s,-50d05m36.92s,6.47,2.010894999144726,2.912460966495895,4.57517478845269
1,1,2009,0,673.2,3.3,-3.3,0.0,1.74,0.33,-0.33,0.0,0.27,-0.21,0.0,1.19,0.024,-0.019,0.0,647.10188,20.65895,-20.65895,0.0,2.036,0.065,-0.065,0.0,0.1,0.042,-0.042,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,4842.0,86.07499999999999,-86.93,0.0,6.12,0.051109,-0.05,0.0,1.55,0.048,-0.048,0.0,0.14,0.03,-0.03,0.0,3.22,0.056,-0.073877,0.0,325.8537599,-7.4082451,147.192,1.963,-1.963,8.34,0.03,-0.03,5.952,0.026,-0.026,8.06506,0.000467,-0.000467,HD 206610 b,HD 206610,Radial Velocity,W. M. Keck Observatory,Msini,K0 III,[Fe/H],21h43m24.90s,-07d24m29.68s,13.4,2.667228206581955,2.189542483660131,6.51352680279996
1,2,2021,0,9350.0,440.0,-440.0,0.0,9.6,0.4,-0.3,0.0,0.22417961,-0.22417961,0.0,1.25,0.02,-0.02,0.0,8899.195396,699.2224954,-667.4396547,0.0,28.0,2.2,-2.1,0.0,0.14,0.05,-0.05,0.0,99.493,6.0,-5.314,0.0,1429.2,5.6,-6.2,0.0,0,6500.0,100.0,-100.0,0.0,1.31116,0.04631,-0.063092,0.0,1.32,0.07,-0.05,0.0,0.02,0.083,-0.083,0.0,4.45,0.15,-0.15,0.0,326.3416874,-12.7833522,40.7583,0.1072,-0.1066,6.68804,0.023,-0.023,5.593,0.021,-0.021,6.56783,0.00032,-0.00032,HD 206893 b,HD 206893,Imaging,Gemini Observatory,Mass,F5 V,missing,21h45m22.00s,-12d47m00.07s,14.01122587,2.7087983125303934,10.686129740077488,9.143238568435446
1,2,2022,0,2090.0,44.0,-37.0,0.0,3.53,0.08,-0.06,0.0,2.01761653,-0.67253884,0.0,1.46,0.18,-0.06,0.0,4036.4207689,381.3940884,-317.828407,0.0,12.7,1.2,-1.0,0.0,0.41,0.03,-0.03,0.0,99.493,6.0,-5.314,0.0,1181.9,20.6,-53.9,0.0,0,6500.0,100.0,-100.0,0.0,1.31116,0.04631,-0.063092,0.0,1.32,0.07,-0.05,0.0,0.02,0.083,-0.083,0.0,4.45,0.15,-0.15,0.0,326.3416874,-12.7833522,40.7583,0.1072,-0.1066,6.68804,0.023,-0.023,5.593,0.021,-0.021,6.56783,0.00032,-0.00032,HD 206893 c,HD 206893,Imaging,European Southern Observatory,Mass,F5 V,missing,21h45m22.00s,-12d47m00.07s,16.36511182,2.854463125564881,12.48139953933921,7.645397699428633
1,1,2023,0,6.441008,1.1e-05,-1.1e-05,0.0,0.0629,0.0011,-0.0011,0.0,0.12,-0.1,0.0,0.2007319,0.0107057,-0.00892142,0.0,6.1,1.6,-1.6,0.0,0.01919275,0.00503416,-0.00503416,0.0,0.231,0.042,-0.049,0.0,72.9,8.5,-7.5,0.0,743.0,26.0,-26.0,0.0,0,4819.0,94.0,-94.0,0.0,0.769,0.026,-0.026,0.0,0.8,0.04,-0.04,0.0,0.095,0.038,-0.038,0.0,4.507,0.04,-0.04,0.0,328.7181708,-77.3388025,23.606,0.0179,-0.0179,8.23,0.03,-0.03,5.967,0.026,-0.026,7.97255,0.000514,-0.000514,HD 207496 b,HD 207496,Transit,Transiting Exoplanet Survey Satellite (TESS),Mass,K2.5 V,[Fe/H],21h54m52.36s,-77d20m19.69s,2.25,1.1786549963416462,2.9258777633289985,2.0070063235388576
2,5,2019,0,5.3135,0.001,-0.001,0.0,0.0529,0.0024,-0.0027,0.0,0.27,-0.21,0.0,0.108,0.024,-0.019,0.0,1.93,0.39,-0.36,0.0,0.0061,0.0012,-0.0011,0.0,0.1,0.11,-0.07,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,5256.0,29.0,-29.0,0.0,0.833609,0.02391,-0.022175,0.0,0.7,0.048,-0.048,0.0,-0.11,0.02,-0.02,0.0,4.37,0.05,-0.05,0.0,50.0139757,-28.7841175,35.9715,0.0527,-0.0526,8.48,0.03,-0.03,6.553,0.023,-0.023,8.2372,0.000214,-0.000214,HD 20781 b,HD 20781,Radial Velocity,La Silla Observatory,Msini,K0 V,[Fe/H],03h20m03.35s,-28d47m02.82s,1.21,0.7929925155296614,1.4515198372378415,1.842690197896598
2,5,2019,0,13.8905,0.0033,-0.0034,0.0,0.1004,0.0046,-0.0051,0.0,0.27,-0.21,0.0,0.193,0.024,-0.019,0.0,5.33,0.7,-0.67,0.0,0.0168,0.0022,-0.0021,0.0,0.09,0.09,-0.06,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,5256.0,29.0,-29.0,0.0,0.833609,0.02391,-0.022175,0.0,0.7,0.048,-0.048,0.0,-0.11,0.02,-0.02,0.0,4.37,0.05,-0.05,0.0,50.0139757,-28.7841175,35.9715,0.0527,-0.0526,8.48,0.03,-0.03,6.553,0.023,-0.023,8.2372,0.000214,-0.000214,HD 20781 c,HD 20781,Radial Velocity,La Silla Observatory,Msini,K0 V,[Fe/H],03h20m03.35s,-28d47m02.82s,2.17,1.1537315878891892,2.6031388816579475,2.7007234257157493
2,5,2019,0,29.158,0.0102,-0.01,0.0,0.1647,0.0076,-0.0083,0.0,0.27,-0.21,0.0,0.29,0.024,-0.019,0.0,10.61,1.2,-1.19,0.0,0.0334,0.0038,-0.0037,0.0,0.11,0.05,-0.06,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,5256.0,29.0,-29.0,0.0,0.833609,0.02391,-0.022175,0.0,0.7,0.048,-0.048,0.0,-0.11,0.02,-0.02,0.0,4.37,0.05,-0.05,0.0,50.0139757,-28.7841175,35.9715,0.0527,-0.0526,8.48,0.03,-0.03,6.553,0.023,-0.023,8.2372,0.000214,-0.000214,HD 20781 d,HD 20781,Radial Velocity,La Silla Observatory,Msini,K0 V,[Fe/H],03h20m03.35s,-28d47m02.82s,3.25,1.4469189829363254,3.8987103066305666,3.406450227943604
2,5,2019,0,85.5073,0.0983,-0.0947,0.0,0.3374,0.0155,-0.017,0.0,0.27,-0.21,0.0,0.342,0.024,-0.019,0.0,14.03,1.56,-1.56,0.0,0.0442,0.0049,-0.0049,0.0,0.06,0.06,-0.04,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,5256.0,29.0,-29.0,0.0,0.833609,0.02391,-0.022175,0.0,0.7,0.048,-0.048,0.0,-0.11,0.02,-0.02,0.0,4.37,0.05,-0.05,0.0,50.0139757,-28.7841175,35.9715,0.0527,-0.0526,8.48,0.03,-0.03,6.553,0.023,-0.023,8.2372,0.000214,-0.000214,HD 20781 e,HD 20781,Radial Velocity,La Silla Observatory,Msini,K0 V,[Fe/H],03h20m03.35s,-28d47m02.82s,3.83,1.5748464676644813,4.594480145967713,4.460228803440523
2,5,2006,0,597.0643,0.0256,-0.0256,0.0,1.3649,0.0466,-0.0495,0.0,0.27,-0.21,0.0,1.21,0.024,-0.019,0.0,472.83,33.22,-33.88,0.0,1.4878,0.1045,-0.1066,0.0,0.95,0.001,-0.001,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,5782.13,76.96,-127.47,0.0,1.12681,0.047169,-0.042017,0.0,1.04,0.134951,-0.107228,0.0,-0.0537,0.004,-0.004,0.0,4.3514,0.051571,-0.082905,0.0,50.0166232,-28.8543535,35.9864,0.0414,-0.0413,7.36,0.03,-0.03,5.827,0.016,-0.016,7.19283,0.000122,-0.000122,HD 20782 b,HD 20782,Radial Velocity,Anglo-Australian Telescope,Msini,G1.5 V,[M/H],03h20m03.99s,-28d51m15.67s,13.6,2.681021528714291,12.069470451983918,6.393698273253836
3,2,2012,0,160.07,0.23,-0.23,0.0,0.586,0.032,-0.032,0.0,0.27,-0.21,0.0,1.26,0.024,-0.019,0.0,177.9848,28.92253,-28.92253,0.0,0.56,0.091,-0.091,0.0,0.197,0.053,-0.053,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,5726.0,86.07499999999999,-86.93,0.0,0.89,0.05,-0.05,0.0,1.05,0.17,-0.17,0.0,0.14,0.083,-0.083,0.0,4.48,0.02,-0.02,0.0,328.1517893,-26.0271749,58.9291,0.156,-0.1552,8.78,0.03,-0.03,7.207,0.017,-0.017,8.61176,0.000213,-0.000213,HD 207832 b,HD 207832,Radial Velocity,W. M. Keck Observatory,Msini,G5 V,[Fe/H],21h52m36.43s,-26d01m37.83s,14.2,2.7212954278522306,15.95505617977528,5.081839053102588
3,2,2012,0,1155.7,71.9,-37.0,0.0,2.112,0.087,-0.045,0.0,0.27,-0.21,0.0,1.25,0.024,-0.019,0.0,232.0159,57.2094,-15.8915,0.0,0.73,0.18,-0.05,0.0,0.27,0.22,-0.1,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,5710.0,81.0,-81.0,0.0,0.901,0.056,-0.056,0.0,0.94,0.1,-0.1,0.0,0.06,0.083,-0.083,0.0,4.502,0.071,-0.071,0.0,328.1517893,-26.0271749,58.9291,0.156,-0.1552,8.78,0.03,-0.03,7.207,0.017,-0.017,8.61176,0.000213,-0.000213,HD 207832 c,HD 207832,Radial Velocity,W. M. Keck Observatory,Msini,G5 V,[Fe/H],21h52m36.43s,-26d01m37.83s,14.0,2.70805020110221,15.538290788013319,7.053326402301356
1,1,2021,0,16.20166,1.6e-05,-1.6e-05,0.0,0.117,0.002,-0.002,0.0,0.123646,-0.09173373,0.0,0.20903072,0.01103098,-0.00818395,0.0,14.8,1.5,-1.4,0.0,0.04656601,0.00471953,-0.00440489,0.0,0.0,0.049,-0.04,0.0,26.5,1.4,-1.2,0.0,581.75,14.65,-12.55,0.0,0,5106.0,67.0,-63.0,0.0,0.7827,0.0329,-0.0264,0.0,0.8208,0.0226,-0.0253,0.0,-0.03,0.06,-0.059,0.0,4.562,0.03,-0.043,0.0,325.2016451,84.3337613,28.2938,0.0312,-0.0312,8.37,0.03,-0.03,6.312,0.026,-0.026,8.13037,0.000357,-0.000357,HD 207897 b,HD 207897,Transit,Transiting Exoplanet Survey Satellite (TESS),Mass,K0 V,[Fe/H],21h40m48.39s,+84d20m01.54s,2.34302132,1.2068749849228602,2.993511332566756,2.845005890790367
1,4,2011,0,18.314,0.0022,-0.0022,0.0,0.1257,0.00052,-0.00053,0.0,0.27,-0.21,0.0,0.129,0.024,-0.019,0.0,2.7,0.3,-0.3,0.0,0.0085,0.0009,-0.0009,0.0,0.064,0.065,-0.046,0.0,99.493,6.0,-5.314,0.0,660.0,20.0,-20.0,0.0,0,5368.0,64.0,-64.0,0.0,0.93,0.03,-0.03,0.0,0.79,0.01,-0.01,0.0,-0.42,0.02,-0.02,0.0,4.39,0.03,-0.03,0.0,49.9997666,-43.0666533,6.00278,0.00854,-0.00851,4.26,0.03,-0.03,2.636,0.278,-0.278,4.06635,0.0051023,-0.0051023,HD 20794 b,HD 20794,Radial Velocity,La Silla Observatory,Msin(i)/sin(i),G6 V,[Fe/H],03h19m59.94s,-43d03m59.95s,1.45,0.8960880245566356,1.5591397849462365,2.960830221544726
